city_ascii,state_id,lat,lng
Geneseo,IL,41.4509,-90.154
Pelican Bay,FL,26.2327,-81.8108
Iowa Park,TX,33.9622,-98.6819
Keene,TX,32.3955,-97.3226
Wailea,HI,20.6873,-156.4291
St. Gabriel,LA,30.2536,-91.1013
Carthage,TX,32.1526,-94.3368
Treasure Island,FL,27.774,-82.7663
Olivarez,TX,26.2285,-97.9931
Howland Center,OH,41.2482,-80.7443
Amory,MS,33.9814,-88.4823
Galliano,LA,29.447,-90.3096
St. John,MO,38.7148,-90.3462
Pratt,KS,37.6765,-98.7451
Franklin,LA,29.7851,-91.5098
Kula,HI,20.7706,-156.3284
Valley City,ND,46.9222,-98.0055
Carbondale,CO,39.3949,-107.2148
South Lebanon,OH,39.3672,-84.2205
Calipatria,CA,33.1493,-115.5055
West Point,NY,41.3645,-74.0123
Ramblewood,NJ,39.9322,-74.9527
Marvin,NC,34.9889,-80.8033
Larchmont,NY,40.9258,-73.7531
Irvington,NY,41.0349,-73.866
Garrett,IN,41.3527,-85.1237
Hillsboro,OH,39.2123,-83.6113
Bronxville,NY,40.9395,-73.8265
Pecan Plantation,TX,32.3628,-97.6553
Highland Heights,KY,39.0354,-84.4567
Kathleen,FL,28.1224,-82.0387
Milford,OH,39.1699,-84.2811
Swarthmore,PA,39.9023,-75.3488
Desert Palms,CA,33.7789,-116.293
Gulf Breeze,FL,30.3684,-87.1737
Morrow,GA,33.5815,-84.3391
Schuyler,NE,41.4497,-97.062
North Sea,NY,40.933,-72.4047
Gulf Park Estates,MS,30.3802,-88.7581
San Antonio,PR,18.4471,-66.2995
Woodland,WA,45.9145,-122.7505
Union Gap,WA,46.5566,-120.4979
Byron,MN,44.0378,-92.6409
West Hattiesburg,MS,31.3114,-89.374
Brier,WA,47.7924,-122.2734
Huntingburg,IN,38.301,-86.9622
Moraine,OH,39.6983,-84.2458
Gananda,NY,43.1274,-77.3361
Red Lion,PA,39.8986,-76.6078
Catasauqua,PA,40.6531,-75.4643
Salem,IN,38.6047,-86.0976
Hazardville,CT,41.9921,-72.5344
Ocean City,FL,30.4398,-86.6071
Latimer,MS,30.4974,-88.8607
Taos,NM,36.3871,-105.5803
East Flat Rock,NC,35.2802,-82.4171
Milford,MI,42.587,-83.6012
Powell,WY,44.7958,-108.7681
Brookhaven,WV,39.6062,-79.8812
Sheridan,OR,45.096,-123.3983
Sweetwater,TN,35.6029,-84.4716
Munford,TN,35.4434,-89.8147
Fairview,NY,41.7321,-73.9137
De Soto,MO,38.141,-90.5609
Blue Bell,PA,40.1474,-75.2687
Abilene,KS,38.923,-97.2252
Ralston,NE,41.2005,-96.0355
West Loch Estate,HI,21.3617,-158.0246
Thurmont,MD,39.621,-77.4076
Colusa,CA,39.2059,-122.0125
Leitchfield,KY,37.4863,-86.2856
Clemson University,SC,34.675,-82.8344
Mount Vernon,IN,37.9364,-87.8958
Eatonton,GA,33.3258,-83.3886
Watchung,NJ,40.6431,-74.4391
Chesapeake Beach,MD,38.6881,-76.5448
Elm Grove,WI,43.048,-88.0867
Huron,CA,36.2041,-120.0961
Canutillo,TX,31.9185,-106.6006
Dacono,CO,40.0623,-104.9476
Willard,MO,37.2931,-93.4171
River Park,FL,27.3214,-80.3308
East Falmouth,MA,41.5708,-70.5556
Wheelersburg,OH,38.7383,-82.842
Cynthiana,KY,38.386,-84.2992
Zimmerman,MN,45.4416,-93.598
Ramtown,NJ,40.1145,-74.1492
Gun Barrel City,TX,32.3277,-96.1286
Dillon,SC,34.4233,-79.3689
Fruitland,ID,44.0197,-116.922
Johnson Lane,NV,39.0489,-119.7245
Braddock,VA,38.8308,-77.3565
Sanibel,FL,26.4534,-82.1023
Prospect Park,PA,39.8859,-75.3075
Douglas,WY,42.7542,-105.3969
Volo,IL,42.3299,-88.1598
High Springs,FL,29.807,-82.5955
Stratmoor,CO,38.7731,-104.7786
Sidney,NE,41.1341,-102.9681
Camino Tassajara,CA,37.7909,-121.8851
Pimmit Hills,VA,38.9105,-77.1991
Lake Mills,WI,43.0775,-88.9055
Lindale,TX,32.4933,-95.4069
Ranchettes,WY,41.2186,-104.7729
Flanders,NY,40.8937,-72.6051
Walker,LA,30.4851,-90.8654
Harrah,OK,35.4786,-97.1873
Johnsburg,IL,42.383,-88.2476
Nolanville,TX,31.0754,-97.609
Ward,AR,35.0117,-91.9577
Chickasaw,AL,30.7715,-88.0793
Cherry Hills Village,CO,39.6375,-104.948
Avra Valley,AZ,32.4195,-111.3393
Lebanon,KY,37.5691,-85.2594
Fountainhead-Orchard Hills,MD,39.6878,-77.7173
Salida del Sol Estates,TX,26.3257,-98.4469
Sullivan,MO,38.2129,-91.1637
Penitas,TX,26.2577,-98.4407
Walkersville,MD,39.4832,-77.3559
Twin Lakes,WI,42.519,-88.2484
Henderson,TN,35.4446,-88.6531
Snowflake,AZ,34.5225,-110.0913
Pigeon Forge,TN,35.7977,-83.5623
East End,AR,34.5554,-92.3261
Carlstadt,NJ,40.8247,-74.0613
El Rio,CA,34.2453,-119.1568
Portland,IN,40.4376,-84.9833
New Haven,MI,42.7306,-82.7953
Village of Oak Creek,AZ,34.7813,-111.7606
Rochester Institute of Technology,NY,43.0827,-77.6715
Tea,SD,43.4564,-96.8257
Marion,SC,34.1787,-79.3956
De Soto,KS,38.9688,-94.9549
Forest Hills,PA,40.4251,-79.8544
Monticello,IL,40.0342,-88.5728
Lucas Valley-Marinwood,CA,38.0405,-122.5765
Shrewsbury,MO,38.5866,-90.3282
Simsbury Center,CT,41.8808,-72.8111
West Yarmouth,MA,41.6496,-70.2487
Clyde,OH,41.3044,-82.9781
Huntington Woods,MI,42.4816,-83.1685
Dripping Springs,TX,30.196,-98.0938
Highland,NY,41.7208,-73.9625
Glenarden,MD,38.9294,-76.8577
Tecumseh,OK,35.2639,-96.9337
Crockett,TX,31.3177,-95.4564
Hilmar-Irwin,CA,37.4045,-120.8504
Lyman,SC,34.9667,-82.1232
Rossford,OH,41.5812,-83.5682
Waupaca,WI,44.3506,-89.0719
Bethel,AK,60.7928,-161.7917
Orange City,IA,43.0023,-96.0566
Hampstead,MD,39.6105,-76.8549
Leisure Village,NJ,40.0445,-74.1852
Covedale,OH,39.1267,-84.637
Ville Platte,LA,30.6901,-92.2746
Champion Heights,OH,41.3031,-80.8514
Cold Spring,KY,39.013,-84.435
Gladewater,TX,32.5426,-94.9465
Warrenton,OR,46.1685,-123.9302
Countryside,IL,41.7741,-87.8752
Obetz,OH,39.8671,-82.9451
Prospect Park,NJ,40.938,-74.1736
DeFuniak Springs,FL,30.7123,-86.1208
Manistee,MI,44.2439,-86.3242
Crestwood,KY,38.3355,-85.4839
Talent,OR,42.2404,-122.7807
Steelton,PA,40.2258,-76.8253
Yardville,NJ,40.1849,-74.6604
East Rochester,NY,43.1122,-77.4869
Vero Lake Estates,FL,27.7471,-80.5283
Taylor,PA,41.3958,-75.7147
Adel,IA,41.6101,-94.0124
Pembroke Park,FL,25.9852,-80.1777
Briar,TX,32.9882,-97.5526
Kingston Estates,NJ,39.9188,-74.9898
Rochester,IN,41.0591,-86.1959
Salton City,CA,33.2994,-115.9609
Silver Lake,NC,34.1409,-77.9089
Princeton,KY,37.1068,-87.8853
Crystal City,TX,28.6908,-99.8258
Willows,CA,39.5149,-122.1995
Sidney,MT,47.7152,-104.1679
Loudon,TN,35.7414,-84.3701
Brookville,OH,39.8393,-84.4176
Fairfield Plantation,GA,33.6457,-84.9254
Jackson,OH,39.0448,-82.6458
Penn Wynne,PA,39.9867,-75.2715
Centerport,NY,40.8951,-73.3704
South Williamsport,PA,41.2294,-77.0009
Morris Plains,NJ,40.8356,-74.4786
Paulsboro,NJ,39.84,-75.2397
Prosser,WA,46.2068,-119.7663
Roseland,NJ,40.8208,-74.3086
White Oak,TX,32.5312,-94.8564
Gleneagle,CO,39.0453,-104.8288
Boiling Spring Lakes,NC,34.0327,-78.0685
Freeport,FL,30.5039,-86.1391
East Kapolei,HI,21.3633,-158.041
Portage Lakes,OH,41.0034,-81.5347
Wilton,CA,38.413,-121.2127
Bridgewater Center,NJ,40.6037,-74.6445
Martins Ferry,OH,40.1014,-80.7253
Exton,PA,40.0307,-75.6303
Wolfforth,TX,33.5147,-102.0067
Elsmere,DE,39.7384,-75.5946
Rushville,IN,39.6171,-85.4463
Chillicothe,IL,40.9158,-89.502
Fair Haven,NJ,40.3618,-74.0392
Crescent City,CA,41.7728,-124.1902
Cameron Park,TX,25.9706,-97.4775
Old Bethpage,NY,40.7558,-73.4545
Mays Landing,NJ,39.4506,-74.7098
Aztec,NM,36.8225,-107.971
South Valley Stream,NY,40.6558,-73.7185
Braidwood,IL,41.2695,-88.2235
Bridgeport,TX,33.21,-97.7708
Torrington,WY,42.0653,-104.1737
Willard,OH,41.0518,-82.7232
Ishpeming,MI,46.4862,-87.6658
Slinger,WI,43.3317,-88.2798
Lake Fenton,MI,42.8453,-83.7086
Bulverde,TX,29.7744,-98.4364
North Scituate,MA,42.2121,-70.7652
Doolittle,TX,26.3597,-98.1167
Corry,PA,41.9259,-79.6358
Rockford,MI,43.1267,-85.5582
Northford,CT,41.3949,-72.7826
Lauderdale-by-the-Sea,FL,26.1991,-80.0971
Madison,SD,44.0062,-97.1085
Rupert,ID,42.6189,-113.674
Quebradillas,PR,18.4724,-66.935
Cherryville,NC,35.3844,-81.3781
Cumberland,IN,39.7843,-85.9458
Wesley Hills,NY,41.1578,-74.0768
Independence,IA,42.4621,-91.9027
Riverside,MD,39.4784,-76.2398
Marlow Heights,MD,38.8237,-76.9484
Snyderville,UT,40.7041,-111.5434
Palmer,AK,61.5971,-149.1148
Yaphank,NY,40.8323,-72.9233
Churchville,PA,40.1922,-74.9982
Jonesboro,GA,33.5211,-84.3548
Plaquemine,LA,30.2833,-91.243
Rib Mountain,WI,44.9195,-89.6757
Zuni Pueblo,NM,35.0693,-108.8558
South Lakes,AK,61.5874,-149.316
Pontoon Beach,IL,38.7208,-90.0609
Branford Center,CT,41.278,-72.8148
Oceanport,NJ,40.316,-74.0205
Laurence Harbor,NJ,40.4489,-74.2494
Darlington,SC,34.3015,-79.867
Packanack Lake,NJ,40.9382,-74.2564
Tallulah,LA,32.4068,-91.1916
Aptos,CA,36.9912,-121.8934
Paoli,PA,40.042,-75.4912
Edgewood,NM,35.1318,-106.2151
Potomac Mills,VA,38.6554,-77.3
Hellertown,PA,40.5812,-75.3378
Gustine,CA,37.2545,-120.9949
Tequesta,FL,26.9618,-80.1011
Williamson,AZ,34.7082,-112.5343
Durham,CA,39.6232,-121.7875
Glendale,MO,38.5935,-90.3826
Midway,UT,40.5183,-111.4746
Cheverly,MD,38.9254,-76.9141
Maquoketa,IA,42.059,-90.6649
Clairton,PA,40.2976,-79.8854
Fort Washington,PA,40.1408,-75.1926
North Hobbs,NM,32.7731,-103.125
Woodcliff Lake,NJ,41.0253,-74.0604
Gas City,IN,40.4887,-85.5944
Little Silver,NJ,40.3357,-74.0346
Kennett Square,PA,39.8438,-75.7113
Battlefield,MO,37.1194,-93.3683
Blackwell,OK,36.8013,-97.3009
Briar Chapel,NC,35.8241,-79.1168
Northville,MI,42.4355,-83.489
De Queen,AR,34.0426,-94.342
Mount Zion,IL,39.7793,-88.8834
Milan,MI,42.0816,-83.6854
Barnesville,GA,33.0508,-84.1528
Newtown Grant,PA,40.2619,-74.9481
Inniswold,LA,30.3982,-91.071
Everman,TX,32.6296,-97.2827
Homeland,CA,33.7459,-117.1132
Puerto Real,PR,18.0767,-67.1858
Avon,CO,39.6442,-106.513
Jonesborough,TN,36.2959,-82.4766
Pollock Pines,CA,38.7575,-120.5921
Wayne,NE,42.2379,-97.0101
Elburn,IL,41.8852,-88.4606
Southgate,FL,27.3066,-82.5107
Schriever,LA,29.7333,-90.831
Cheshire Village,CT,41.5041,-72.8969
The Village of Indian Hill,OH,39.1916,-84.3345
Beardstown,IL,39.9993,-90.4178
Gardiner,ME,44.191,-69.7921
Happy Valley,CA,40.4662,-122.4207
Swannanoa,NC,35.6009,-82.3917
Kingston,TN,35.8713,-84.4959
Vandalia,IL,38.9754,-89.1117
Moores Mill,AL,34.8491,-86.5222
Cambria,CA,35.552,-121.0838
Three Oaks,FL,26.4724,-81.7959
Pevely,MO,38.2867,-90.3988
Fruit Heights,UT,41.0277,-111.9082
Barnhart,MO,38.336,-90.4046
Eudora,KS,38.9345,-95.0956
Oreland,PA,40.115,-75.1803
Solvang,CA,34.5935,-120.1401
Rittman,OH,40.9736,-81.785
Nazareth,PA,40.74,-75.3131
Lake City,SC,33.8676,-79.7534
Pauls Valley,OK,34.7231,-97.2281
Sheridan,CO,39.6468,-105.0182
Wilmore,KY,37.8786,-84.6545
Lewistown,MT,47.0514,-109.4524
Massanetta Springs,VA,38.3899,-78.834
Truth or Consequences,NM,33.1864,-107.2589
Franklin,PA,41.3936,-79.8425
Rochester,WA,46.8198,-123.0636
Dickson City,PA,41.4684,-75.6358
Bellefonte,PA,40.9141,-77.7683
Elmwood,LA,29.9554,-90.1879
Harriman,TN,35.9307,-84.5602
Manchester,WA,47.5519,-122.5517
Louisville,MS,33.1224,-89.0553
Pine Brook,NJ,40.8676,-74.3438
Watford City,ND,47.8027,-103.2678
Tarrant,AL,33.5945,-86.7685
Raton,NM,36.8849,-104.4396
Dallas,NC,35.3169,-81.183
Las Flores,CA,33.584,-117.6237
Alpine,TX,30.364,-103.665
Erwin,TN,36.1456,-82.4115
Mocksville,NC,35.9007,-80.5631
Hamlet,NC,34.8892,-79.7099
Greenwood,MO,38.8508,-94.3377
Port Clinton,OH,41.5094,-82.9385
Gilbertsville,PA,40.3219,-75.609
East Aurora,NY,42.7667,-78.6172
West Concord,MA,42.4517,-71.4035
Waterville,OH,41.5015,-83.7367
Crafton,PA,40.4333,-80.0712
Daniels Farm,CT,41.2778,-73.2022
Edna,TX,28.9757,-96.6483
Hockinson,WA,45.7302,-122.4833
Maize,KS,37.7749,-97.462
Hilton,NY,43.29,-77.7925
North Fort Lewis,WA,47.1222,-122.5962
Homestead Meadows North,TX,31.8483,-106.1707
Somerset,PA,40.0049,-79.0778
Oak View,CA,34.403,-119.299
Blaine,WA,48.9839,-122.7414
Richmond,MO,39.2755,-93.9729
Country Homes,WA,47.7479,-117.4199
Mattydale,NY,43.0992,-76.1388
Sharon Hill,PA,39.9075,-75.2679
Eucalyptus Hills,CA,32.885,-116.9453
Santa Teresa,NM,31.8701,-106.6714
Holly,MI,42.7987,-83.622
Finderne,NJ,40.5626,-74.5743
Fort Myers Shores,FL,26.7135,-81.7384
Childress,TX,34.4293,-100.2516
McRae-Helena,GA,32.0636,-82.8968
Moosic,PA,41.3584,-75.7027
Fort Shawnee,OH,40.6814,-84.1487
Asbury,IA,42.512,-90.7802
Belding,MI,43.0968,-85.2331
Doney Park,AZ,35.2656,-111.519
Fulton,MD,39.1516,-76.9163
Montrose-Ghent,OH,41.1538,-81.6437
Lucerne Valley,CA,34.4427,-116.9021
Stokesdale,NC,36.2318,-79.9834
Pass Christian,MS,30.327,-89.2436
Larose,LA,29.5669,-90.3751
Carver,MN,44.7648,-93.6537
Barbecue,NC,35.336,-79.0386
Bangor Base,WA,47.7226,-122.7144
Chena Ridge,AK,64.7941,-148.0357
Cidra,PR,18.1776,-66.158
Schlusser,PA,40.2433,-77.1802
Edgerton,WI,42.8385,-89.0699
West Bountiful,UT,40.8984,-111.9082
Clearfield,PA,41.0216,-78.439
Groveport,OH,39.8586,-82.8978
Granville,OH,40.0646,-82.5024
Holdenville,OK,35.0838,-96.4017
Manasquan,NJ,40.1186,-74.045
Norwood,PA,39.8864,-75.2964
Enola,PA,40.2908,-76.9348
Geneva,OH,41.8007,-80.9461
Buena Vista,MI,43.4176,-83.9005
Mount Arlington,NJ,40.919,-74.639
Hudson,NY,42.2515,-73.7859
Hempstead,TX,30.1006,-96.0777
Metropolis,IL,37.1565,-88.7082
Stroudsburg,PA,40.9838,-75.1972
Hidden Valley Lake,CA,38.8005,-122.5505
Old Tappan,NJ,41.0163,-73.9855
Krum,TX,33.2655,-97.2252
Crawfordville,FL,30.1996,-84.3634
District Heights,MD,38.8588,-76.8885
Wake Village,TX,33.4238,-94.127
Littlefield,TX,33.9192,-102.3348
Millersville,TN,36.3969,-86.7111
Fort Wright,KY,39.0463,-84.5362
Grayson Valley,AL,33.6467,-86.6417
Northchase,NC,34.3049,-77.8754
Estes Park,CO,40.3699,-105.5217
Bonadelle Ranchos,CA,36.9688,-119.8927
Alma,AR,35.4919,-94.2165
Oelwein,IA,42.6715,-91.9131
Lakemoor,IL,42.3396,-88.2039
Salamanca,NY,42.1631,-78.7233
Wilmer,TX,32.5983,-96.6815
Monroeville,AL,31.5162,-87.3279
Greenbrier,AR,35.2289,-92.3836
Vauxhall,NJ,40.7174,-74.2838
Venus,TX,32.4317,-97.1018
Lakehills,TX,29.6237,-98.9448
East Quogue,NY,40.8489,-72.5785
Willow Springs,IL,41.7333,-87.8859
Hightstown,NJ,40.2686,-74.5253
Los Ranchos de Albuquerque,NM,35.1625,-106.6482
Media,PA,39.9199,-75.3889
Spring Grove,IL,42.4545,-88.2399
East Farmingdale,NY,40.7367,-73.4114
Estherville,IA,43.3997,-94.8342
Steele Creek,AK,64.9295,-147.3955
Belmar,NJ,40.1798,-74.0255
Swartz Creek,MI,42.9631,-83.8251
Bartonville,IL,40.6397,-89.6607
Harris Hill,NY,42.973,-78.6793
Rincon Valley,AZ,32.1101,-110.6889
Petoskey,MI,45.3649,-84.9888
Woodstock,VA,38.875,-78.516
Eagleton Village,TN,35.7882,-83.9363
Lemoore Station,CA,36.2633,-119.9048
Byron,GA,32.6476,-83.7539
Richmond,MI,42.8094,-82.7518
Lake Bluff,IL,42.2826,-87.851
Peoria Heights,IL,40.7466,-89.57
Polk City,IA,41.7779,-93.7134
Eaton,CO,40.5257,-104.713
Attalla,AL,34.005,-86.1039
Mulvane,KS,37.4789,-97.2724
McKees Rocks,PA,40.4688,-80.063
Yarmouth Port,MA,41.7091,-70.2225
Carterville,IL,37.763,-89.0841
Starke,FL,29.9474,-82.1129
Shady Hollow,TX,30.1645,-97.8631
Bensley,VA,37.447,-77.442
Peculiar,MO,38.7306,-94.4735
Windcrest,TX,29.515,-98.3818
Pleasure Point,CA,36.9619,-121.9715
Ulysses,KS,37.5774,-101.3546
Shippensburg,PA,40.0484,-77.5227
Slaton,TX,33.4421,-101.6476
Gardnerville,NV,38.939,-119.7369
South Hooksett,NH,43.0331,-71.4254
Ephraim,UT,39.3563,-111.5845
Columbia,MS,31.2564,-89.8266
Weiser,ID,44.2547,-116.9689
Patterson,LA,29.691,-91.3096
Preston,ID,42.0989,-111.8802
Medina,NY,43.2197,-78.3888
Jan Phyl Village,FL,28.0201,-81.7933
Germantown,OH,39.6325,-84.3645
Merion Station,PA,40.0035,-75.2501
Sierra View,PA,41.0006,-75.4455
Lakeview,NY,40.6775,-73.6493
East Moriches,NY,40.8085,-72.7573
Walkertown,NC,36.1576,-80.1641
Bay Harbor Islands,FL,25.8877,-80.1334
Lochmoor Waterway Estates,FL,26.6447,-81.9098
Osprey,FL,27.1914,-82.48
Silver Lakes,CA,34.7515,-117.343
Bear Valley Springs,CA,35.174,-118.6532
Piedmont,SC,34.7074,-82.4651
Salida,CO,38.5298,-105.9979
Sherwood Manor,CT,42.0101,-72.5667
Du Quoin,IL,38.0019,-89.2323
Princeton,WV,37.3689,-81.0961
Stafford Courthouse,VA,38.4184,-77.4202
Cave Springs,AR,36.2701,-94.2227
Bryn Mawr,PA,40.0208,-75.3161
Parker,TX,33.0571,-96.6244
Villa Park,CA,33.818,-117.8104
Indian Hills,NV,39.0894,-119.7977
Evansville,WI,42.7781,-89.2967
Franklin Center,NJ,40.5321,-74.5415
Sultan,WA,47.871,-121.8043
Zephyrhills West,FL,28.2311,-82.2052
Maplewood,WA,47.3715,-122.5689
San Leon,TX,29.4902,-94.9405
Jamesburg,NJ,40.3493,-74.4399
Oxford,PA,39.7858,-75.9801
Houghton Lake,MI,44.3019,-84.7491
Plymouth,PA,41.2404,-75.9507
Ettrick,VA,37.2435,-77.4287
Campbelltown,PA,40.276,-76.5829
Paola,KS,38.5788,-94.8617
Dos Palos,CA,36.9854,-120.6338
Deschutes River Woods,OR,43.9887,-121.3608
East Hampton North,NY,40.9728,-72.1892
Cottleville,MO,38.7512,-90.6581
Homer,AK,59.653,-151.5255
Dumfries,VA,38.567,-77.3233
Rutgers University-Busch Campus,NJ,40.5214,-74.4654
Angier,NC,35.5116,-78.7402
Eldorado at Santa Fe,NM,35.5273,-105.934
New Holland,PA,40.1008,-76.09
Belle Fourche,SD,44.664,-103.8564
Monticello,KY,36.8412,-84.8502
Yabucoa,PR,18.0464,-65.8803
Tontitown,AR,36.1642,-94.2457
Central City,KY,37.2963,-87.128
Bright,IN,39.2254,-84.8613
Finley,WA,46.1697,-119.0447
East Alton,IL,38.884,-90.1074
International Falls,MN,48.5884,-93.4084
Livingston,TX,30.71,-94.9381
Abingdon,MD,39.4629,-76.2754
Washingtonville,NY,41.4297,-74.1577
Union Beach,NJ,40.4454,-74.1699
Spring Ridge,MD,39.4043,-77.3405
Pontotoc,MS,34.2531,-89.0091
Berryville,AR,36.371,-93.5704
Hutchins,TX,32.6421,-96.7093
Perry,UT,41.4648,-112.0401
McKenzie,TN,36.1372,-88.5077
Poolesville,MD,39.1423,-77.4102
Dayton,KY,39.1127,-84.4639
Glencoe,MN,44.7699,-94.151
Waynesboro,GA,33.0909,-82.0145
Holtville,AL,32.6314,-86.3268
Fruitland,MD,38.3214,-75.6246
Mount Carmel,PA,40.7959,-76.4119
Marion,VA,36.8379,-81.5156
Wappingers Falls,NY,41.5984,-73.9181
Tonganoxie,KS,39.1088,-95.0811
Hillsboro,IL,39.1752,-89.4723
Saranap,CA,37.8878,-122.076
Zeeland,MI,42.8139,-86.0129
Siesta Key,FL,27.2779,-82.5516
Punxsutawney,PA,40.9438,-78.9767
Elsa,TX,26.2978,-97.9936
Hartford City,IN,40.4537,-85.3736
Milton,WI,42.775,-88.9429
Genoa,IL,42.0926,-88.6964
Northfield,IL,42.1025,-87.7791
Lake Goodwin,WA,48.1343,-122.2785
Benton Park,CA,35.3463,-119.0297
Kermit,TX,31.854,-103.0924
Black Diamond,WA,47.313,-122.0181
West Clarkston-Highland,WA,46.4017,-117.0624
Dowagiac,MI,41.9834,-86.1126
Fruitridge Pocket,CA,38.5326,-121.4558
Highland Lakes,AL,33.3973,-86.6495
Sandersville,GA,32.9827,-82.8089
Nashville,NC,35.9693,-77.9554
Covington,VA,37.7786,-79.9867
East Harwich,MA,41.7081,-70.0339
Moyock,NC,36.5165,-76.1728
Norwood,NJ,40.9933,-73.951
Bliss Corner,MA,41.6053,-70.9421
Grafton,OH,41.2809,-82.038
Offutt AFB,NE,41.1207,-95.9209
Winston,OR,43.1201,-123.4246
Tracyton,WA,47.6094,-122.6533
Selinsgrove,PA,40.8003,-76.8646
Temple,GA,33.7342,-85.0289
Kayenta,AZ,36.7144,-110.259
Yoakum,TX,29.2934,-97.1468
Jackson,GA,33.292,-83.9679
Pelham Manor,NY,40.893,-73.8058
Lafayette,TN,36.5241,-86.0304
New Whiteland,IN,39.5617,-86.0994
Waimanalo,HI,21.3421,-157.7303
Emporia,VA,36.6953,-77.5356
North Windham,ME,43.8233,-70.4293
West Modesto,CA,37.6178,-121.0346
Crosspointe,VA,38.7253,-77.2638
Henryetta,OK,35.4417,-95.9864
Calverton,NY,40.9138,-72.766
Chisago City,MN,45.3473,-92.9116
Towaco,NJ,40.9263,-74.3451
Laurel Bay,SC,32.4599,-80.7869
Waterford,WI,42.7645,-88.216
Anadarko,OK,35.065,-98.2443
Hidden Valley,IN,39.1672,-84.8444
Creswell,OR,43.9212,-123.016
Eastman,GA,32.1973,-83.1714
Lavon,TX,33.0252,-96.4381
Palmerton,PA,40.8023,-75.616
Fairview,GA,34.9295,-85.294
Adel,GA,31.1264,-83.4229
Bowie,TX,33.5566,-97.844
Imperial,MO,38.3673,-90.3705
Kings Point,NY,40.8161,-73.7405
Rainsville,AL,34.4938,-85.8436
Leesville,LA,31.1324,-93.2673
McGregor,TX,31.4186,-97.4283
Holtville,CA,32.8129,-115.3779
Rancho Murieta,CA,38.5085,-121.0716
Mena,AR,34.5812,-94.2369
Dundee,FL,28.0115,-81.5995
New Brighton,PA,40.7355,-80.309
Bellevue,KY,39.1012,-84.4775
East Pasadena,CA,34.1378,-118.0776
Suncrest,WA,47.8297,-117.6056
Odessa,MO,38.9988,-93.9666
Ranson,WV,39.325,-77.8667
Country Knolls,NY,42.9085,-73.807
Dundee,MI,41.9642,-83.6636
Hollidaysburg,PA,40.4311,-78.393
St. Clair,MI,42.8262,-82.493
East Port Orchard,WA,47.5194,-122.6183
Carlinville,IL,39.2775,-89.8762
Belleview,FL,29.0608,-82.0565
Williams,CA,39.1498,-122.1389
White Rock,NM,35.8075,-106.2067
Kaser,NY,41.1214,-74.0684
White City,UT,40.5666,-111.8636
Laie,HI,21.6442,-157.9279
Sunset,UT,41.1392,-112.0285
Wyndmoor,PA,40.0856,-75.1941
Lake Mohegan,NY,41.3165,-73.8475
Surfside,FL,25.8787,-80.125
Leakesville,MS,31.1497,-88.5557
Four Corners,MT,45.6697,-111.1785
Grosse Pointe,MI,42.3915,-82.9118
Monaca,PA,40.6833,-80.2736
Sylvester,GA,31.53,-83.8338
New Burlington,OH,39.2628,-84.5501
McSwain,CA,37.3145,-120.5868
Anamosa,IA,42.1091,-91.2758
New Carlisle,OH,39.9446,-84.0257
Chestertown,MD,39.2182,-76.0714
Fort Myers Beach,FL,26.4308,-81.9146
Dunlap,TN,35.3675,-85.3899
La Habra Heights,CA,33.9603,-117.951
Morganville,NJ,40.3756,-74.2444
Trenton,MO,40.0818,-93.603
Red Oak,IA,41.014,-95.225
Dulles Town Center,VA,39.0265,-77.4196
Pahokee,FL,26.8202,-80.6621
Margaret,AL,33.6734,-86.468
Philomath,OR,44.5423,-123.3599
DeWitt,IA,41.8227,-90.5448
Somerdale,NJ,39.8455,-75.0218
Greenville,PA,41.4051,-80.3836
Rothschild,WI,44.8761,-89.6173
Credit River,MN,44.6744,-93.3791
Columbia Falls,MT,48.3708,-114.1902
Locust,NC,35.2688,-80.4369
Gray,LA,29.678,-90.7831
Berlin,WI,43.9704,-88.9504
Silver Springs,NV,39.3826,-119.2148
Noroton,CT,41.0595,-73.4922
White Hall,AR,34.2741,-92.1006
New Castle,DE,39.6681,-75.5697
Exeter,PA,41.3337,-75.8213
Sinton,TX,28.0392,-97.5153
Walton,KY,38.8645,-84.6122
Treasure Lake,PA,41.1677,-78.7187
Rockwood,TN,35.8692,-84.6731
Bessemer City,NC,35.284,-81.2828
Spring Valley,IL,41.3362,-89.2038
Wilmington,IL,41.3207,-88.164
Iroquois Point,HI,21.3218,-157.9803
Mount Carmel,TN,36.562,-82.6618
Monticello,IN,40.7455,-86.7668
Holdrege,NE,40.4394,-99.3773
Mead,CO,40.2318,-104.9911
Verdigris,OK,36.2536,-95.66
Marlin,TX,31.3085,-96.8934
Oakwood,GA,34.2236,-83.8851
Kodiak,AK,57.7934,-152.4059
Strawberry,CA,37.8925,-122.5078
Albion,NY,43.246,-78.1902
Osceola,IA,41.0304,-93.784
Columbus,WI,43.3354,-89.03
Quantico Base,VA,38.5228,-77.3186
Glasgow Village,MO,38.7578,-90.1984
Walterboro,SC,32.901,-80.676
Otis Orchards-East Farms,WA,47.703,-117.0854
Luling,TX,29.6814,-97.6468
Blauvelt,NY,41.0689,-73.9545
Pawcatuck,CT,41.3774,-71.8492
Prairie du Chien,WI,43.0429,-91.1372
Spirit Lake,IA,43.4176,-95.1109
Floral City,FL,28.7065,-82.309
Coraopolis,PA,40.5148,-80.1627
